dcid,year,total_distribution_power_line_length,cost_per_household_for_undergrounding_fire_prone_lines
geoId/060376502001,2021,3295.3034807415565,0.0
geoId/060372676003,2021,1592.9832465458735,0.0
geoId/060590993112,2021,4370.209148195605,0.0
geoId/060590993113,2021,1969.9928091630943,0.0
geoId/061070023023,2021,11143.078189913256,0.0
geoId/060590993093,2021,8902.478177980414,0.0
geoId/060379203343,2021,12628.82466061682,8601.858910452485
geoId/060376009021,2021,1949.66102923065,0.0
geoId/060376009024,2021,5691.3635051441515,0.0
geoId/060376009022,2021,3040.102195917468,0.0
geoId/060376009111,2021,2594.648712268258,0.0
geoId/060376009123,2021,1856.907679013421,0.0
geoId/060376008022,2021,2669.298530832913,0.0
geoId/060372351004,2021,395.5426161796554,0.0
geoId/060710035101,2021,6841.713953226494,9068.966013459623
geoId/060376705001,2021,48270.59661880929,63283.483518086374
geoId/060830029091,2021,8837.652528730154,0.0
geoId/060830029092,2021,7868.675060540843,0.0
geoId/060830029073,2021,36245.60243326872,14375.151533069868
geoId/060650444031,2021,11769.761528420471,3242.999086616583
geoId/060372702001,2021,38.90841916546665,0.0
geoId/060374006021,2021,301.2036909293738,0.0
geoId/060510002005,2021,5222.753307196002,0.0
geoId/060374033244,2021,18094.732451391592,43386.43150160045
geoId/060375759014,2021,3009.2649546136,0.0
geoId/060590758162,2021,3196.3743268855583,0.0
geoId/060590992302,2021,12170.12757421619,0.0
geoId/060590992502,2021,7467.698463576226,0.0
geoId/060590992321,2021,9661.614359628891,0.0
geoId/060590992513,2021,8447.333959352804,0.0
geoId/060650425172,2021,6026.272480494938,0.0
geoId/060375433043,2021,5176.09130198293,0.0
geoId/060375433041,2021,2823.484940739005,0.0
geoId/060650449072,2021,3018.523343584546,0.0
geoId/060650449073,2021,4370.860992085094,0.0
geoId/060290059001,2021,11187.260769646313,0.0
geoId/060650438071,2021,23092.27844714772,25268.401002150444
geoId/060650438103,2021,14721.952409079177,13001.562873404324
geoId/060374012022,2021,11011.111888497988,0.0
geoId/060374012031,2021,11478.940902539089,0.0
geoId/060374012032,2021,11763.946230859228,0.0
geoId/060374002043,2021,23479.161694568276,42669.74460394832
geoId/060374017012,2021,15201.912366362576,2901.980963837166
geoId/060374002042,2021,10234.084003392614,1557.927420309995
geoId/060374016012,2021,15662.601806643634,3110.0093595546587
geoId/060374016011,2021,10933.665453274589,4356.255981631868
geoId/060379200452,2021,14126.931006819968,3694.503228957666
geoId/060379200442,2021,2430.822268363713,2740.517058366222
geoId/060374016013,2021,12121.611276663434,0.0
geoId/060379200453,2021,4161.858134794848,587.3491812802237
geoId/060379200182,2021,6050.252619077444,10968.213498154468
geoId/060830001014,2021,3818.075630799072,0.0
geoId/060590740041,2021,5841.145562651434,0.0
geoId/060590746014,2021,3508.6808040221545,0.0
geoId/060590747021,2021,2973.56999918819,0.0
geoId/060371944012,2021,1816.2733860790563,0.0
geoId/060371944011,2021,1146.91355414279,0.0
geoId/060371945001,2021,1092.9193975057042,0.0
geoId/060372146001,2021,1525.0108656048233,0.0
geoId/060372146003,2021,1134.5580871138106,0.0
geoId/060372149011,2021,2420.727241275163,0.0
geoId/060710033011,2021,15831.245159703163,3026.1405208529936
geoId/060710025024,2021,6063.1218105167345,22481.093637268812
geoId/060710033012,2021,4393.496798676058,0.0
geoId/060710025021,2021,6184.195083585171,518.7938375825473
geoId/060379010041,2021,8795.249027140324,0.0
geoId/060379007031,2021,14494.060633610943,0.0
geoId/060379007032,2021,7575.973371588509,0.0
geoId/061110012023,2021,15262.92552682593,0.0
geoId/061110016022,2021,3464.6116324570703,0.0
geoId/061110014011,2021,7473.027431800882,0.0
geoId/060590881051,2021,6871.715870760804,0.0
geoId/060590881041,2021,7809.6684188988975,0.0
geoId/060590879021,2021,3242.767892160404,0.0
geoId/060374309023,2021,3139.540345887785,0.0
geoId/060374313002,2021,6867.4054591168815,0.0
geoId/060374309022,2021,2415.857352118846,0.0
geoId/060374308021,2021,2175.6925052638794,0.0
geoId/060375435021,2021,2828.6359424684965,0.0
geoId/060375435022,2021,2908.4358098336033,0.0
geoId/060372920002,2021,6755.607404513443,0.0
geoId/060375711012,2021,2877.4312620365736,0.0
geoId/060375711025,2021,2368.899658867339,0.0
geoId/060375711021,2021,2133.78893994688,0.0
geoId/060375438012,2021,2938.169274763739,0.0
geoId/060375435023,2021,6515.306967232329,0.0
geoId/060372920001,2021,724.3975237498511,0.0
geoId/060375438011,2021,9180.297788658976,0.0
geoId/060710013104,2021,6114.535790573871,0.0
geoId/060375710006,2021,1545.902519638103,0.0
geoId/060375711022,2021,913.8110706209004,0.0
geoId/060374028013,2021,3386.402248213789,0.0
geoId/060374028031,2021,3188.0711777708534,0.0
geoId/060650432111,2021,5810.013909913566,0.0
geoId/060650432112,2021,8857.727837977263,0.0
geoId/060710120013,2021,9898.765829998563,0.0
geoId/060710120023,2021,4018.867879276766,0.0
geoId/060710013101,2021,3725.682101135844,0.0
geoId/060710099122,2021,8494.968525058928,0.0
geoId/060376025084,2021,1886.954096070918,0.0
geoId/060376025094,2021,838.3464567660982,0.0
geoId/060374033201,2021,14189.998582511687,8764.633274580807
geoId/060377012012,2021,3447.1819187448937,0.0
geoId/060377016014,2021,2833.8056513933448,0.0
geoId/060650418122,2021,9867.03230120316,0.0
geoId/060374325001,2021,9102.698935795654,0.0
geoId/060374325004,2021,6825.560859036211,0.0
geoId/060374314001,2021,7283.553423514539,0.0
geoId/060374325003,2021,4220.579736505236,0.0
geoId/060375413003,2021,2391.794127177859,0.0
geoId/060374023033,2021,3374.349644948528,1392.0690813806823
geoId/060659410004,2021,19990.911863770427,0.0
geoId/060590218211,2021,7789.537005228595,0.0
geoId/060590117223,2021,1267.693218287938,0.0
geoId/060375006003,2021,4143.518656281574,0.0
geoId/060375004043,2021,3809.414148879756,0.0
geoId/060375005001,2021,8122.504587910826,0.0
geoId/060375004042,2021,3325.674938155121,0.0
geoId/060710104123,2021,54387.8893325025,900.4787731320049
geoId/060710104134,2021,16912.040403444083,9311.300073452489
geoId/060830029062,2021,7922.986404399478,0.0
geoId/060830029063,2021,7507.923863922741,0.0
geoId/060374034013,2021,11538.40162111225,0.0
geoId/060377032006,2021,5388.124763337522,0.0
geoId/060377032004,2021,3977.587426421774,0.0
geoId/060377031002,2021,6354.132141866557,0.0
geoId/060377032003,2021,2928.1327091818293,0.0
geoId/060377032002,2021,4735.208136593759,0.0
geoId/060371944023,2021,563.0492410473666,0.0
geoId/060371920021,2021,418.3634625827478,0.0
geoId/061070030013,2021,5081.497893098659,0.0
geoId/060590320292,2021,6133.836714563629,374.32657864395287
geoId/060590320514,2021,1898.816952248291,556.0160879466433
geoId/060590320503,2021,9541.469763563033,0.0
geoId/060710053004,2021,4507.544576677123,21356.223578291996
geoId/060710052003,2021,3628.3734632155742,27785.63759857667
geoId/060590320511,2021,3119.5462049800567,0.0
geoId/060650437031,2021,7528.614432528106,0.0
geoId/060375700012,2021,3475.700277143857,0.0
geoId/060375709012,2021,6323.333273777766,0.0
geoId/060375361022,2021,2435.181090456,0.0
geoId/060375515023,2021,261.6601915035713,0.0
geoId/060650420122,2021,640.8712856322562,0.0
geoId/060375424023,2021,6893.383566719355,0.0
geoId/060650420121,2021,5486.411946079616,0.0
geoId/060590631024,2021,4303.8516287897655,0.0
geoId/060590524163,2021,5366.1678767224685,0.0
geoId/060590524162,2021,8504.432499133869,0.0
geoId/060590524161,2021,3176.0906846683965,0.0
geoId/060591100083,2021,4680.796541991439,0.0
geoId/060374010011,2021,7868.90590269893,0.0
geoId/060374010023,2021,8772.640861407794,0.0
geoId/060374010013,2021,5599.808211106469,0.0
geoId/060375726001,2021,3248.1633518020044,0.0
geoId/060590992262,2021,6029.837016175039,0.0
geoId/060590992273,2021,5947.807492808946,0.0
geoId/060375723022,2021,1659.9133013267608,0.0
geoId/060590992291,2021,7719.624382298062,0.0
geoId/060590758051,2021,4934.9168883031425,0.0
geoId/060590758151,2021,8590.28004065937,0.0
geoId/060590762063,2021,4757.589502276876,0.0
geoId/060830012085,2021,2397.008503092199,0.0
geoId/060379007033,2021,9463.357815315509,0.0
geoId/060374027061,2021,5322.5520740978145,0.0
geoId/060375527001,2021,4636.688523044399,0.0
geoId/060375527002,2021,2301.039808814849,0.0
geoId/060375523023,2021,3818.332960842175,0.0
geoId/060375523022,2021,2310.275977465871,0.0
geoId/060590992252,2021,9115.898350146994,0.0
geoId/060590992242,2021,7045.6507022860005,0.0
geoId/060590992411,2021,5845.829848826156,0.0
geoId/060375431002,2021,2282.072259314945,0.0
geoId/060375431007,2021,2255.981009821553,0.0
geoId/060374305013,2021,1818.6463207125296,0.0
geoId/060377021026,2021,1455.7094627619697,0.0
geoId/060374827013,2021,1919.20628379202,0.0
geoId/060510001024,2021,86367.32334317082,0.0
geoId/060374033211,2021,22229.13448055222,9264.116521409956
geoId/060374033212,2021,10824.139766547529,973.5840149322838
geoId/060374033163,2021,12817.313301230324,0.0
geoId/060374814013,2021,4164.036510525957,0.0
geoId/060374823015,2021,2913.6100362367933,0.0
geoId/060591101181,2021,5266.484204511324,0.0
geoId/060591101063,2021,6784.618540036365,0.0
geoId/060591101172,2021,3424.181713119419,0.0
geoId/060375730043,2021,1639.5536855714856,0.0
geoId/060375730044,2021,1373.3332869606172,0.0
geoId/060710080011,2021,5914.646166168725,0.0
geoId/060374038022,2021,4249.517651032709,0.0
geoId/060710080021,2021,4180.180184262219,0.0
geoId/060710084012,2021,10786.076160027682,0.0
geoId/060374038021,2021,4184.180622434098,0.0
geoId/060710097103,2021,10414.00421931144,0.0
geoId/060650406062,2021,9777.28465896036,0.0
geoId/060830013046,2021,3184.276442606667,0.0
geoId/060376024025,2021,2963.698347734665,0.0
geoId/060379106013,2021,10288.253562011374,0.0
geoId/060379106012,2021,8256.099999311915,0.0
geoId/060710036122,2021,7673.398008920505,9427.18965171174
geoId/060710036111,2021,1691.648958898145,3495.527121265055
geoId/060710036093,2021,4794.822202329615,5921.344268947902
geoId/060590013013,2021,5194.034924433254,0.0
geoId/060374800021,2021,4801.666922448803,0.0
geoId/060374642004,2021,5895.994438071106,0.0
geoId/060374642003,2021,7012.028278365495,0.0
geoId/061110076121,2021,9748.220617001112,0.0
geoId/060374800023,2021,7000.256023735962,0.0
geoId/061110076101,2021,10986.347187918933,0.0
geoId/060376023015,2021,4792.20153161608,0.0
geoId/060290052031,2021,38479.312138202295,8423.341037711514
geoId/060290052032,2021,68205.01244273948,24874.73190192958
geoId/060374011022,2021,7801.226830717564,0.0
geoId/060374010022,2021,5391.310550432381,0.0
geoId/060590762015,2021,7870.246428780101,0.0
geoId/061110009034,2021,8301.263828395433,15286.640121624549
geoId/061110009031,2021,13364.601282755631,0.0
geoId/060590762011,2021,5130.94022590729,0.0
geoId/060590762084,2021,1909.6732146781808,0.0
geoId/060590762012,2021,3035.7241111878247,0.0
geoId/060590762014,2021,6441.649677175375,0.0
geoId/060590762013,2021,5507.703274946706,0.0
geoId/060590762082,2021,4631.995829482517,0.0
geoId/060590116023,2021,12964.336260477065,0.0
geoId/060590116013,2021,2854.948204380564,0.0
geoId/060590116015,2021,1166.7886969130611,0.0
geoId/060590112001,2021,5157.025609757876,0.0
geoId/060590017062,2021,6202.977923115926,0.0
geoId/060590112002,2021,4903.16183296136,0.0
geoId/061070019011,2021,8233.591002939815,0.0
geoId/060590116012,2021,2359.2328122041354,0.0
geoId/060590116014,2021,1440.3751075815778,0.0
geoId/060590866013,2021,658.7841587189223,0.0
geoId/060590865013,2021,87.22705688988239,0.0
geoId/060375713002,2021,5593.261480752268,0.0
geoId/060375713004,2021,2259.8791620799743,0.0
geoId/060710013082,2021,4905.404527755642,0.0
geoId/060375713003,2021,4857.61026682081,0.0
geoId/060375356071,2021,6319.623238534983,0.0
geoId/060590320493,2021,5041.693330185814,1023.0378232711938
geoId/060372421001,2021,1512.6003844541192,0.0
geoId/060650408211,2021,13625.96893825787,0.0
geoId/060650408212,2021,9407.79721023711,0.0
geoId/060378001022,2021,32404.519565677725,2175.662529998773
geoId/060378001021,2021,39200.66415872879,19753.76644540017
geoId/060378005063,2021,2524.80900416171,0.0
geoId/060379800191,2021,1289.436045704639,0.0
geoId/060710008241,2021,2339.282635903989,0.0
geoId/060710008244,2021,1989.483515490832,0.0
geoId/060710008243,2021,3485.9113344558705,0.0
geoId/060371082021,2021,50.013235678644286,57.396754129916786
geoId/060650438072,2021,13675.48634377442,33985.74658097116
geoId/060650438211,2021,8490.684401111053,5062.454547944853
geoId/060375351023,2021,1983.4620721081917,0.0
geoId/060375351022,2021,3259.043181640336,0.0
geoId/060375354002,2021,5623.553362148383,0.0
geoId/060375352003,2021,2744.4370096932785,0.0
geoId/060375352001,2021,3081.1753574643926,0.0
geoId/060375351021,2021,1591.8865859450916,0.0
geoId/060375352002,2021,2918.7423332538283,0.0
geoId/060375351012,2021,1632.6684376723642,0.0
geoId/060290052044,2021,37681.77578152008,11933.261419998542
geoId/060374800122,2021,6275.046555008825,0.0
geoId/060590636013,2021,1493.0998126904044,0.0
geoId/060590882032,2021,7956.5857644344605,0.0
geoId/060590881052,2021,5658.7441204904835,0.0
geoId/060650430032,2021,7943.5027514104,0.0
geoId/060650430033,2021,4251.4139939103725,0.0
geoId/060590888015,2021,3775.7556343901697,0.0
geoId/060590881072,2021,6142.14678203916,0.0
geoId/060590888014,2021,5100.446706986785,0.0
geoId/060590887014,2021,3560.6491667488763,0.0
geoId/060590011013,2021,5435.124689267602,0.0
geoId/060376703282,2021,9673.221678942182,0.0
geoId/060376703283,2021,20930.21130170156,3441.215272740116
geoId/060590993063,2021,1765.7677681215348,0.0
geoId/060375321021,2021,4567.797904713966,0.0
geoId/060375322001,2021,4722.680960490849,0.0
geoId/060376024024,2021,2329.570873287036,0.0
geoId/060376024023,2021,3253.645894712865,0.0
geoId/060376024022,2021,2801.0386259040283,0.0
geoId/060376023013,2021,3166.6952274127093,0.0
geoId/060376023012,2021,3718.692827889401,0.0
geoId/060376024026,2021,1862.8743176722496,0.0
geoId/060375424021,2021,7122.247729577466,0.0
geoId/060375424022,2021,4156.959185678334,0.0
geoId/060375431003,2021,3808.441257849426,0.0
geoId/060710017061,2021,4107.4759102105745,0.0
geoId/060374030002,2021,3658.987791832402,0.0
geoId/060374802013,2021,8524.168239894856,0.0
geoId/060374811032,2021,4704.772919060636,0.0
geoId/060374811031,2021,6446.911181577541,0.0
geoId/060374811033,2021,7680.375825659024,0.0
geoId/060650424091,2021,9242.341254485318,6990.144778000038
geoId/061110076091,2021,18741.09113599076,0.0
geoId/060290052012,2021,53553.92811610396,31565.671240724532
geoId/060650449191,2021,14397.872284441446,0.0
geoId/061070045002,2021,6699.473323644273,0.0
geoId/061070045003,2021,7394.065347425664,0.0
geoId/060375311013,2021,3355.0378059783425,0.0
geoId/060375311022,2021,1014.178875896182,0.0
geoId/060375311014,2021,2652.658107837958,0.0
geoId/060375309011,2021,2310.9647937564964,0.0
geoId/060375311012,2021,1400.676840407477,0.0
geoId/060375311011,2021,681.5331632328575,0.0
geoId/060650418071,2021,5308.4295557972355,0.0
geoId/060710008253,2021,1703.2653896796644,0.0
geoId/060710097102,2021,8272.451082290014,0.0
geoId/060590992501,2021,9745.844051036283,0.0
geoId/060375702042,2021,5726.108943202343,0.0
geoId/060375701002,2021,9147.48292070072,0.0
geoId/060375418013,2021,1567.3580001899643,0.0
geoId/060372423001,2021,375.4720574937717,0.0
geoId/060710079013,2021,12701.655421561229,14669.084236959994
geoId/060590992222,2021,2203.8871421299577,0.0
geoId/060590992223,2021,4240.450733741032,0.0
geoId/060710111022,2021,19756.244847331065,41803.66906071461
geoId/060590525193,2021,2374.19519368939,0.0
geoId/060590525222,2021,9098.186613068943,0.0
geoId/060590525214,2021,3043.17275041473,0.0
geoId/060374323001,2021,5691.103206896449,0.0
geoId/060710018062,2021,5521.885482232628,0.0
geoId/060375326032,2021,1484.0503926618778,0.0
geoId/060375334011,2021,3318.233166919058,0.0
geoId/060375334031,2021,4342.859632666429,0.0
geoId/060375333002,2021,1972.9473820380183,0.0
geoId/060374625003,2021,2306.853898767746,0.0
geoId/060375334012,2021,1076.4353059335906,0.0
geoId/060375334013,2021,1338.7525754463252,0.0
geoId/060375337011,2021,1662.335839993935,0.0
geoId/060710035061,2021,4416.893522754354,32412.722368435007
geoId/060710035052,2021,5573.61523326679,12853.713559128908
geoId/060650432291,2021,11236.746956732812,5866.186535697303
geoId/060710018091,2021,7706.258440008432,1866.8371282722817
geoId/060710019062,2021,10918.922730998049,0.0
geoId/060710018093,2021,6145.60133799177,9953.003185784954
geoId/060374052011,2021,5098.333254869037,0.0
geoId/060590627012,2021,3450.5204742045894,0.0
geoId/060590627011,2021,13532.17542043961,0.0
geoId/060590627025,2021,3938.4912041693383,0.0
geoId/060590630062,2021,1571.7258912587577,0.0
geoId/060590992511,2021,5046.304167170828,0.0
geoId/060590992292,2021,7852.970505372701,0.0
geoId/060590992512,2021,3830.4261971342016,0.0
geoId/060650449232,2021,13085.56413516431,0.0
geoId/060590762061,2021,6698.511813390001,0.0
geoId/060590762062,2021,3309.206794471489,0.0
geoId/060590758121,2021,5971.090302024411,0.0
geoId/060372360004,2021,412.6234314882048,0.0
geoId/060590758123,2021,4022.304875963437,0.0
geoId/060376208006,2021,6187.744241809992,0.0
geoId/060710046031,2021,1592.9494351387382,8681.919457024725
geoId/060710051004,2021,3909.790694650955,14252.291209091016
geoId/060374802011,2021,8000.588467718527,0.0
geoId/060374802022,2021,5672.3251224923315,0.0
geoId/060710084014,2021,5905.413953861673,0.0
geoId/060374630002,2021,857.6759169715613,0.0
geoId/060376003041,2021,1613.831031224691,0.0
geoId/060376003042,2021,1385.5632493163373,0.0
geoId/060375700021,2021,2596.642716934375,0.0
geoId/060376037031,2021,2427.7579881948527,0.0
geoId/060376025061,2021,1332.438705043269,0.0
geoId/060710001182,2021,12820.108986413576,3075.8404129491464
geoId/060650428003,2021,17316.280529845782,0.0
geoId/060374023032,2021,2090.1059869698943,0.0
